MovieID,CustomerID,Rate,Date
12828,470361,3,2005-06-11
11739,1202268,3,2005-05-25
4432,1212671,5,2005-09-07
16882,987393,3,2004-11-21
15755,235697,2,2002-08-18
7347,1200866,4,2005-03-28
5608,1452127,5,2005-07-03
1307,1674637,4,2004-04-26
17621,1391523,3,2004-06-10
2128,2595753,3,2002-05-03
14296,394439,4,2003-10-01
6287,593770,4,2004-12-29
9023,1972677,4,2005-06-21
6747,30869,2,2005-04-13
16453,447930,5,2005-10-28
6596,1621048,3,2005-10-07
746,2634333,4,2005-06-24
5317,845725,3,2003-07-03
30,1250790,3,2004-09-26
2152,1381350,2,2005-06-22
15563,553817,3,2005-06-19
13614,42919,4,2005-12-04
8644,379285,3,2005-01-23
12911,1481413,4,2005-04-26
12870,1893412,4,2005-09-29
5732,1321184,1,2005-11-09
11139,344549,3,2003-11-06
10785,2494633,5,2004-12-15
2913,1774874,5,2005-04-18
1645,1576227,4,2005-06-03
16954,686457,5,2005-10-23
1625,1635708,5,2005-10-03
6974,2468106,5,2005-08-29
17479,438487,4,2003-08-01
13255,409658,4,2005-11-08
10920,2176304,5,2003-11-11
12605,2337296,5,2005-11-04
13673,1427493,4,2005-10-11
17479,960801,4,2003-04-14
10123,575930,4,2005-01-25
14215,857922,2,2005-01-28
4570,1377926,3,2005-07-31
14940,1407041,5,2005-05-13
3923,1017144,3,2004-01-01
13384,695543,4,2004-02-23
9681,242369,4,2004-08-10
6451,1396761,2,2005-08-01
10734,193306,5,2005-02-11
12317,1884270,2,2005-08-17
6042,1624781,3,2005-07-24
3917,404531,3,2005-09-27
7355,561284,3,2004-02-24
16343,2635887,3,2004-04-21
11647,2178323,3,2005-12-11
11141,132538,1,2004-01-05
3015,251967,3,2005-06-04
16158,1120627,4,2005-03-07
14240,2374690,5,2005-07-25
16668,2255197,5,2005-05-31
14192,1439407,2,2005-12-09
3920,2427329,2,2003-07-28
5227,1081905,4,2003-09-10
14527,867152,2,2002-06-24
5405,15966,3,2003-09-08
1145,78632,4,2005-02-21
4951,1736789,2,2004-03-29
9991,1297386,5,2005-06-17
3138,760534,3,2005-05-03
1074,687477,4,2005-02-21
11677,389347,5,2005-07-12
15078,2256454,2,2004-08-25
4033,476367,4,2005-11-02
197,723548,5,2005-08-29
6030,2047256,3,2004-12-07
11209,1692249,3,2005-01-27
5531,1735192,3,2005-03-10
1110,425626,4,2004-06-09
290,2576843,1,2005-04-01
9662,1100357,5,2005-10-26
15234,110207,3,2005-04-26
6347,2541025,1,2004-05-24
4683,1540127,2,2003-01-06
15425,1223091,3,2005-12-12
15955,2346811,5,2005-03-22
3624,70513,4,2004-09-13
1890,2363249,3,2004-07-19
2782,1888204,4,2005-10-15
11173,976509,3,2004-04-28
13001,786312,3,2004-11-10
1798,1662609,4,2004-06-30
5401,1295773,1,2005-03-14
10730,1368445,4,2003-12-04
15609,173220,3,2005-05-24
5830,379563,4,2005-07-05
12869,2057915,2,2004-09-11
17004,807759,5,2005-07-07
12881,947200,4,2005-02-08
11173,1658734,4,2005-08-27
1066,882483,5,2004-09-07
1798,426197,4,2004-01-14
11084,1547988,5,2004-09-07
7833,1886135,3,2005-10-24
10872,2097991,3,2004-12-31
6386,2347649,3,2005-10-20
13025,1366682,2,2005-12-23
14209,1785668,4,2005-08-01
14149,956205,3,2005-08-30
10986,2199525,3,2005-03-15
1073,2420387,5,2005-08-08
7163,700864,3,2001-01-18
11677,1381323,1,2003-04-21
3670,1613540,3,2003-06-03
6231,2530863,5,2002-12-15
16241,1678485,2,2005-11-08
17355,1832451,4,2005-03-02
5318,2434573,5,2005-10-08
11765,2582594,3,2005-07-22
17424,227799,4,2004-07-12
14737,780936,5,2005-07-16
16856,481589,4,2003-06-16
11490,991670,5,2004-11-01
6386,659769,3,2005-08-25
13298,1719599,3,2004-10-30
15339,2466638,3,2001-01-07
2409,1194911,4,2003-12-04
7032,87571,4,2005-03-09
6350,1703907,4,2005-08-22
14454,1232526,3,2004-10-06
1865,584780,4,2004-11-09
17339,2257323,5,2000-02-20
16008,795043,4,2005-02-03
3371,283774,5,2005-02-17
14215,2089955,1,2005-03-28
15151,2243206,3,2005-08-03
14869,800296,4,2002-08-07
990,1547800,3,2004-07-16
14621,1857968,4,2004-12-18
1610,460591,5,2005-09-19
3926,424437,4,2004-04-20
9645,199026,2,2005-02-21
17282,1764732,2,2005-08-26
8333,1248529,2,2005-04-29
14131,1186263,4,2005-02-20
7590,1196882,2,2005-06-28
2862,371714,5,2004-08-29
12493,2162079,4,2005-09-23
12232,217478,3,2004-02-15
2802,1144139,4,2002-12-31
12232,621654,3,2005-07-12
7230,1466385,3,2005-11-22
12336,2086784,3,2004-12-06
8752,2607054,5,2004-12-07
6196,2024389,4,2004-12-06
16872,321612,3,2005-07-29
15922,128322,3,2002-10-30
4816,2188684,3,2005-12-17
14953,199257,3,2005-04-04
12785,1262771,3,2005-07-03
14712,1144408,1,2005-08-08
2045,50214,5,2005-03-28
3058,245430,4,2005-01-19
10730,2145575,5,2005-05-02
13629,761471,5,2004-11-22
10375,464477,5,2005-03-01
7745,580140,4,2002-09-11
3825,1005606,4,2003-05-28
2783,843387,5,2004-03-15
14187,201689,3,2004-01-21
17088,1645535,5,2005-01-04
8915,1353733,5,2005-12-21
5472,1462799,3,2004-10-28
2528,2245671,2,2001-06-16
11307,2072990,4,2004-11-15
1867,865076,3,2004-06-17
13375,1358097,4,2005-11-30
14527,1636893,3,2002-02-23
12140,2571224,3,2004-09-20
8904,1642330,4,2004-04-19
3650,1030669,5,2004-10-19
11209,1575103,5,2002-05-15
2452,613667,5,2005-02-15
9426,1132753,4,2001-12-04
9471,1678485,2,2005-11-11
4355,1898907,3,2004-11-11
4972,1598023,4,2004-07-06
8357,272845,3,2004-05-15
7745,202880,4,2005-09-27
1509,2180817,4,2003-10-22
482,2589024,5,2005-03-11
13007,2150547,2,2005-11-03
4852,284227,4,2005-01-20
937,1010725,4,2002-11-05
7064,966695,3,2004-12-21
10947,560848,3,2005-08-11
6971,1427804,5,2004-06-04
585,1152870,5,2005-07-12
16406,1863626,3,2004-10-25
2209,2321022,2,2005-07-08
8764,652725,2,2005-06-25
15124,1171755,2,2004-10-04
12530,2503335,4,2005-06-28
11696,804841,2,2001-07-16
11337,976339,1,2002-01-02
1905,834752,3,2004-10-21
4972,2480292,2,2004-07-22
5760,2261678,4,2004-05-01
7617,700594,4,2005-11-23
6050,1718022,3,2005-06-01
9960,2551179,3,2004-01-02
15813,2635011,3,2005-03-16
6971,1640132,4,2003-12-03
7883,240447,3,2004-08-16
4393,1386420,3,2005-05-22
12317,1940773,3,2005-09-02
2940,157631,4,2002-06-20
3668,1863032,4,2005-03-29
5807,983743,3,2004-12-01
3717,2111964,5,2005-09-22
12096,1416836,2,2005-02-10
5097,539743,3,2004-04-23
8498,1708920,3,2004-07-16
12155,2319634,1,2005-03-13
14476,264815,3,2005-02-07
11317,943026,4,2005-11-08
11256,691077,3,2003-11-09
2095,431089,5,2001-11-18
8803,503441,4,2005-02-14
9509,2333763,5,2005-01-30
10379,1449101,2,2002-06-18
10060,508927,3,2004-10-26
1110,1054831,5,2005-07-06
12899,235232,2,2005-08-20
15887,2022000,2,2005-11-26
16215,1277344,2,2004-10-14
6030,119603,4,2002-08-14
16445,1113319,3,2004-01-27
7240,2095132,4,2002-05-25
4951,1367847,3,2005-07-08
6085,901111,3,2002-11-01
5360,1931149,4,2005-07-21
11999,878058,4,2005-01-19
1798,460376,3,2005-04-23
15733,614831,5,2005-07-12
13379,2370720,4,2005-10-08
13058,1196585,4,2003-10-03
2122,620992,4,2004-05-12
6974,2013153,3,2000-08-30
12075,2493772,5,2005-10-04
13098,1839681,3,2004-02-12
10254,1139864,4,2004-10-04
3960,2283186,4,2005-11-09
3725,2247646,4,2003-12-13
1707,1917915,3,2004-11-21
16930,2029597,3,2004-06-01
5899,1753194,3,2004-12-09
16075,986771,3,2005-08-31
10042,1626041,4,2005-05-16
4369,1304014,5,2002-11-22
16879,421822,5,2004-09-19
9518,1360360,3,2005-12-10
12471,2270830,3,2003-08-08
11552,1918182,5,2005-09-17
16767,323675,5,2004-03-09
1267,760211,1,2004-06-12
10880,2004951,5,2005-11-01
11638,208569,3,2004-11-22
2186,1347991,3,2004-01-27
14952,1828574,5,2005-06-18
9229,1836600,5,2005-02-26
13748,2593718,4,2004-12-22
10947,1868611,4,2005-06-29
10378,2221382,4,2005-04-23
17149,240768,3,2005-04-12
5217,2090850,3,2005-01-08
7511,2252278,4,2005-06-28
15844,1801535,2,2005-09-23
14574,1503999,4,2005-10-17
11662,1427515,4,2005-08-16
252,1316227,4,2003-05-07
17654,1903717,3,2004-09-30
5085,1004452,5,2005-02-28
14718,506494,2,2003-04-21
2578,491531,2,2004-01-21
4670,1715557,3,2004-12-19
3781,305344,1,2003-10-15
1470,888393,5,2004-10-20
4353,255750,5,2005-02-22
14527,2158968,3,2003-11-20
4577,97578,4,2003-06-30
12639,548564,5,2004-11-29
17431,1284473,2,2005-07-01
571,1844527,4,2004-01-10
1650,736991,5,2005-06-11
9111,184278,3,2005-03-27
17339,1069858,5,2005-07-12
11084,1572275,3,2005-05-25
9189,2082856,5,2005-10-21
11337,2533561,3,2002-08-09
5237,1608985,4,2003-11-28
6475,1321779,3,2005-07-14
660,2568358,5,2005-09-12
14240,1221943,4,2005-03-21
15181,2546942,4,2003-05-04
4472,481838,3,2004-12-08
7233,2581260,4,2004-10-13
8818,225047,4,2003-02-12
8636,650911,3,2004-04-14
11136,2208125,3,2005-07-17
10785,1293625,4,2004-02-29
10080,1847613,5,2005-03-01
5762,2163574,4,2005-09-07
15422,2377882,3,2004-01-06
16887,1309691,5,2003-07-17
12293,633145,5,2004-12-28
13050,1693750,3,2005-11-06
13523,2145072,4,2005-02-25
6437,1905165,2,2005-07-05
12605,1356270,5,2004-09-04
15563,2499806,3,2005-02-24
8333,1990523,5,2005-09-19
12011,331501,3,2005-08-29
7852,1964514,4,2004-05-18
14968,486883,5,2005-07-07
4786,359820,5,2005-01-28
15205,2161028,3,2004-12-05
5345,1266864,4,2005-04-17
10084,2086206,5,2002-11-19
6978,1377598,3,2005-08-23
886,221914,4,2005-04-27
14718,1391743,5,2004-01-24
13610,2571309,3,2004-10-26
12186,654262,3,2004-09-21
12186,1727408,4,2005-01-10
4841,2348258,3,2005-09-29
14725,2459120,2,2005-02-18
16016,1842820,3,2005-01-26
4914,580251,4,2005-07-30
2775,613506,5,2005-05-17
14149,559777,4,2005-06-08
10436,811522,5,2005-12-20
7493,707528,3,2001-07-03
12160,947104,4,2000-07-18
11089,1671580,5,2003-01-22
14795,1532892,2,2004-03-11
7703,1847241,4,2004-01-25
16493,1778991,4,2005-06-13
3138,83540,5,2005-08-15
12570,732392,2,2005-03-04
8387,1060881,2,2003-06-23
16740,1582762,3,2004-06-14
6615,1320752,4,2005-06-08
10429,2370787,3,2004-02-26
13052,1337148,3,2004-10-27
3605,83006,4,2004-07-29
16698,1349613,1,2005-01-26
1314,379973,4,2004-07-27
6972,1039137,3,2002-04-15
7513,815928,3,2005-01-30
132,1127221,2,2004-09-21
7590,736649,4,2005-07-19
11038,64133,5,2005-09-28
7617,1514857,1,2005-04-04
13050,1843065,4,2004-09-12
4721,336413,4,2003-06-23
17536,391708,4,2005-01-28
13082,1511156,2,2005-01-03
5166,319802,5,2001-03-27
6978,2273210,2,2005-04-20
2727,54618,4,2005-09-22
15788,1174746,3,2005-09-15
13050,255750,2,2004-11-17
8099,1855984,2,2003-07-29
15345,642090,3,2004-04-24
10596,2412383,2,2005-03-03
7240,1753096,4,2005-07-11
9617,1009097,5,2005-05-11
5862,2443974,5,2004-06-19
14538,2415316,4,2003-12-16
13052,285728,4,2005-06-04
2856,2504966,2,2005-09-19
1307,971361,2,2004-10-18
4677,2036838,4,2005-12-09
9175,640742,5,2005-08-31
3427,374422,3,2003-01-16
13887,1436630,4,2005-09-24
381,1333954,3,2005-02-27
15755,1658897,5,2005-02-04
13398,2149086,4,2005-01-02
15818,2548211,4,2005-11-05
15063,680440,3,2004-11-02
3253,1529851,3,2004-03-15
9909,228261,5,2005-09-27
2973,2547128,1,2004-06-04
16384,979283,4,2001-07-12
3254,348327,2,2004-05-08
8915,1824081,5,2005-12-23
9037,779574,4,2005-11-04
17219,2453988,5,2005-12-01
4306,2265684,3,2005-04-07
2874,1004332,5,2005-03-25
3860,1599407,4,2004-06-14
5519,32484,4,2004-03-22
11218,2044892,4,2005-10-13
9415,1269246,3,2005-07-06
11882,1648819,5,2005-08-22
9051,2502399,5,2002-02-03
6971,499108,4,2005-04-27
6829,441633,5,2004-07-23
1291,1733617,5,2005-12-19
4739,1092798,4,2004-09-15
8524,401117,5,2005-07-05
6266,1461920,4,2005-02-08
8782,1000894,2,2005-01-06
5239,1201500,4,2005-10-10
290,2123398,5,2005-06-02
1145,1262534,5,2005-09-27
12161,2137051,3,2004-09-03
3756,180858,3,2004-01-20
4123,2061681,4,2004-09-01
2136,1313763,3,2005-08-30
5181,2530129,3,2005-02-26
1553,2274659,3,2005-07-21
10906,2586124,4,2005-01-22
6281,1994713,2,2004-05-04
7745,709968,4,2003-09-02
14718,936669,5,2005-05-28
2385,1592266,3,2002-07-16
2465,101491,2,2005-02-20
10371,1473687,3,2004-07-05
3138,855792,1,2005-08-20
191,638279,3,2004-04-20
10550,819922,4,2005-03-28
11337,982426,4,2003-11-16
985,987574,3,2003-06-26
16604,2502684,5,2004-04-22
8832,888785,4,2002-07-28
11435,142115,2,2005-12-26
12580,358552,4,2003-10-21
3954,400698,5,2005-08-16
9662,2378546,5,2004-09-14
15345,1037957,4,2004-12-26
12299,2260087,4,2004-10-25
13471,564611,2,2004-11-04
15471,1837493,3,2005-05-15
14712,2298133,1,2005-08-11
16954,1767925,4,2005-07-26
1703,1215533,4,2005-03-15
16984,1970922,5,2005-04-09
11077,732065,5,2005-05-16
1578,2345098,3,2005-07-09
7701,76604,4,2005-07-12
1102,1407414,3,2005-10-09
4353,2217235,5,2005-02-07
16242,1036611,3,2005-04-20
14454,831988,4,2005-02-20
7069,134608,4,2004-07-26
2212,1749255,5,2005-02-18
2452,502225,5,2004-12-28
15124,2309534,1,2003-11-26
175,1914321,4,2005-02-05
6910,647482,3,2004-12-14
13302,2638144,1,2002-10-08
17621,1417614,4,2003-10-26
5926,52153,5,2005-10-20
17154,251967,3,2003-07-03
3938,910868,5,2005-09-20
8849,2385918,4,2001-04-03
5472,771161,5,2005-12-27
6615,1935083,4,2005-07-27
5237,1287046,3,2005-11-22
15116,373765,5,2004-06-15
2372,1864379,1,2005-01-05
16242,851463,5,2003-05-20
16002,684919,5,2003-10-07
6850,301009,2,2005-10-09
13614,2530964,3,2004-09-09
12582,500967,5,2004-08-28
483,1373912,3,2004-08-30
13207,1929004,4,2005-05-10
3917,2503549,5,2005-04-27
12034,790264,4,2005-04-18
9146,98179,4,2004-11-30
15692,152807,5,2005-09-15
13580,2251819,4,2004-07-28
1035,1131302,3,2004-09-01
6844,961851,4,2003-11-03
886,1360752,3,2005-04-06
4757,188987,4,2005-02-15
16439,1504990,2,2005-08-22
6206,896911,3,2005-04-26
5317,1116113,3,2005-08-30
17157,974488,5,2001-09-18
5926,874266,4,2004-09-15
191,2412900,4,2004-12-22
12870,807166,4,2005-04-11
361,330000,1,2005-05-17
14952,2576843,4,2005-04-07
17693,461799,3,2004-01-12
12493,584922,3,2004-09-13
3905,106615,3,2004-11-01
1482,905922,3,2004-04-25
1160,2556523,4,2002-12-25
9206,1959950,2,2005-04-26
7233,1332253,3,2004-08-14
2874,2522899,2,2005-01-06
8883,1440050,4,2005-06-30
11677,494140,3,2005-06-19
4953,1579371,4,2004-06-23
1894,305344,1,2004-01-03
13809,968813,3,2003-05-31
2734,766998,2,2005-06-10
6859,48961,4,2004-12-13
1615,1648400,3,2002-03-07
14198,1971223,5,2005-01-07
9662,439830,5,2004-11-28
11888,1022488,4,2004-11-01
752,667375,4,2004-06-21
11837,1989374,3,2005-04-13
16872,402861,4,2005-10-07
9048,896610,5,2004-04-28
11427,344064,5,2003-12-31
11064,424245,4,2003-09-15
15062,1663847,3,2005-01-09
990,2394881,3,2005-07-31
8507,1155967,3,2002-08-03
14413,1291667,2,2005-01-22
13391,493924,4,2004-06-23
9438,1945298,4,2005-02-16
17622,702647,4,2003-08-06
1962,1364718,4,2004-12-13
1665,29892,3,2005-08-15
13384,117801,4,2003-07-30
13082,999426,2,2005-11-02
15345,122391,4,2004-02-23
17328,2336240,5,2005-08-21
14545,2050402,1,2005-07-20
6687,2293485,3,2005-06-11
9940,178588,3,2001-09-21
12075,5652,4,2004-10-28
10375,1866092,4,2005-06-14
985,2398487,3,2005-06-05
5345,1326984,3,2005-04-27
11904,257021,4,2005-07-16
13050,796441,4,2005-06-02
672,126058,5,2004-04-06
5020,373119,3,2004-03-15
5025,2495926,3,2005-10-12
8803,2386085,3,2004-08-02
15124,792948,3,2005-06-26
14410,1006350,2,2005-09-16
7955,1166912,2,2003-05-11
6692,50821,4,2005-02-18
5425,294482,4,2003-10-18
9141,1571245,3,2005-11-23
17308,1842902,3,2005-06-07
6702,974641,4,2005-05-16
8644,2373735,3,2005-11-16
6552,2573577,4,2005-04-19
14103,678658,5,2005-11-21
4740,1714066,2,2005-05-15
660,736301,4,2005-08-01
15922,532888,5,2004-03-28
17730,1125150,3,2005-12-10
14618,1146580,3,2004-04-20
13534,1268483,5,2004-07-27
11573,67688,4,2005-07-11
11888,2284113,3,2005-08-22
6716,2463758,5,2005-04-09
8379,1580590,4,2004-01-21
4432,1603763,4,2005-09-15
11279,2596691,4,2005-11-19
15758,1153098,4,2005-09-15
14410,52630,4,2005-08-19
17730,1114786,4,2005-09-06
7521,879551,5,2003-11-21
6205,1247290,4,2005-09-08
14545,2317865,1,2005-06-15
4123,137133,3,2004-09-20
15451,1059076,3,2004-07-05
6844,2137972,5,2005-10-05
5807,421520,3,2004-11-03
15953,1178516,3,2004-12-05
15393,2310889,3,2000-08-27
8832,1474606,5,2004-09-29
16169,1844813,3,2004-01-14
13580,835081,5,2005-06-23
11165,975627,4,2000-05-22
6333,1716408,3,2005-06-18
11198,578600,5,2002-06-25
16377,1335524,4,2003-05-27
11166,2645476,4,2005-08-17
10773,1538556,4,2005-04-17
13728,1634893,5,2005-05-16
16242,370627,3,2005-05-09
1798,1723934,4,2005-08-22
330,1441086,4,2004-08-13
17302,611902,5,2005-04-29
15474,1685039,5,2003-05-14
17355,315229,3,2005-07-17
16008,120538,5,2005-09-20
13728,990851,4,2004-09-02
2617,1790442,2,2004-06-10
4472,1570132,4,2005-09-09
2391,2246888,2,2004-07-15
10583,15317,3,2004-11-22
12470,1818865,2,2001-08-29
6034,33714,3,2005-04-03
16567,2087490,5,2004-11-21
15375,1171345,2,2005-01-24
3972,1494747,4,2005-03-22
1530,1997156,4,2005-05-26
15542,211270,5,2005-04-10
528,827594,5,2005-04-29
17621,522615,4,2004-05-17
6362,1792741,3,2005-08-25
3579,1283577,3,2005-04-30
8932,2030676,5,2004-05-14
12238,2141105,3,2005-06-04
16596,1972061,3,2005-08-23
14862,235367,4,2004-11-22
8330,1799519,3,2003-10-02
1923,2643972,5,2005-12-20
8644,458349,5,2005-04-11
2813,1129382,1,2005-05-04
11262,265894,4,2005-11-03
17154,2421104,5,2004-12-05
13955,1649405,3,2005-11-28
15893,1600674,3,2004-02-21
15342,1278961,2,2004-10-04
2532,1866872,5,2004-01-01
580,1173573,1,2004-11-08
13255,567105,5,2005-11-04
12155,1790831,5,2004-11-25
11926,1661229,3,2003-01-14
10314,637379,3,2005-11-16
15758,534781,4,2005-03-24
111,207339,5,2004-09-06
6931,560531,3,2004-03-07
3355,1710658,3,2005-12-15
8078,1133003,5,2005-11-05
13728,1662609,5,2004-06-28
720,2133752,4,2005-04-21
3638,850046,4,2004-02-22
11931,2235546,5,2004-04-13
10832,1229776,5,2004-01-04
15296,1383680,5,2005-10-07
2495,11717,3,2004-11-11
2371,799281,3,2005-11-10
12582,1576646,3,2004-07-11
7239,583771,3,2005-11-04
6510,86365,4,2004-05-03
15887,1783462,4,2005-08-30
8387,951806,3,2003-01-09
15107,2062664,5,2005-08-29
12161,2561413,3,2005-09-26
4656,2388205,5,2004-02-24
11242,342103,4,2005-08-09
16082,587660,2,2005-08-03
8877,1612901,4,2005-09-04
13107,1496095,4,2005-05-24
1833,99993,5,2004-11-30
4627,325746,4,2005-05-22
468,1830096,4,2004-10-11
11781,1034611,4,2004-08-12
2293,1773011,1,2003-12-22
15758,2450043,4,2004-05-03
1144,690320,2,2005-07-07
6454,2284783,4,2005-01-10
2660,612653,4,2004-05-17
2992,1217745,3,2005-01-19
10042,1529578,2,2004-02-12
14780,1627483,5,2005-05-09
10774,604507,4,2005-10-26
9109,998301,3,2004-08-03
5991,133473,5,2005-09-12
13007,458392,5,2003-05-13
7545,2330370,2,2005-04-23
2457,1939218,4,2005-07-08
16994,1355647,4,2004-09-02
15361,744492,3,2002-09-17
15151,1148299,3,2005-04-30
12766,1486829,1,2004-11-18
16033,2162466,3,2000-10-16
8467,545661,3,2005-01-29
8470,2337017,3,2005-11-04
15449,1927322,1,2005-06-05
6329,954916,4,2005-02-21
2465,2088974,5,2001-08-02
14454,1109628,2,2004-08-28
13302,2433425,5,2005-07-14
295,1516204,3,2005-03-19
299,511222,4,2004-04-14
9882,1814753,1,2005-11-18
1703,681104,4,2005-10-29
15711,2000311,3,2003-11-14
5628,887257,1,2004-05-20
3044,1508382,5,2005-08-01
13052,857949,4,2002-12-24
17225,717542,5,2005-12-12
11607,398241,4,2005-06-27
7624,1426472,4,2004-06-12
14358,1451650,3,2005-05-16
13763,166890,5,2004-08-11
17293,1117379,3,2005-10-04
15124,964816,3,2002-07-23
14796,632502,4,2004-04-18
3605,2108337,3,2001-11-19
12693,1184537,2,2003-06-26
15844,990441,5,2005-12-12
16459,1745936,4,2005-01-19
11724,2381043,2,2005-10-04
1642,706679,4,2005-06-26
5882,19563,5,2004-09-29
8159,1379418,3,2004-10-06
6456,904898,2,2004-11-15
3541,846381,5,2004-10-06
10830,2620858,3,2004-06-11
1901,2170577,3,2005-04-04
6829,878668,4,2005-07-27
15184,2081907,5,2005-08-27
5181,1353925,5,2005-03-08
3151,2473867,2,2005-11-03
10123,421416,3,2005-06-10
6037,1764923,4,2004-03-08
5154,2351185,5,2005-08-10
1810,738824,4,2004-07-06
8116,176176,4,2004-11-20
2430,981874,2,2005-12-05
12582,855387,1,2005-09-21
17517,2131987,3,2005-08-04
16100,2483851,4,2005-10-08
6166,1048061,4,2005-10-17
2675,2071831,3,2004-11-21
8181,1147412,2,2004-06-17
13273,1434061,4,2005-07-26
13466,2438486,3,2004-06-07
6235,1683196,5,2004-08-06
7635,98112,2,2005-01-10
15471,1185856,2,2003-08-02
9023,2214659,2,2004-04-30
5318,2235183,2,2005-11-01
14618,1141578,4,2005-11-14
12918,538723,3,2005-09-16
12918,63887,3,2005-12-12
11325,2140643,3,2003-02-24
7399,1670981,1,2002-02-24
2699,1347096,3,2004-06-04
482,2322355,3,2004-07-21
7165,1732302,3,2005-11-24
5704,2434905,4,2005-02-26
3151,514267,5,2005-04-12
16606,227799,3,2004-07-08
6720,1346362,3,2003-08-18
6014,2542255,5,2005-11-17
6833,1901424,4,2005-10-17
6994,1646984,3,2000-12-27
7234,17433,4,2005-06-05
12232,579133,3,2005-02-17
15404,2258293,2,2004-09-20
10123,16833,4,2005-02-12
14574,2128433,3,2002-11-21
1865,1759189,4,2004-10-04
9205,1282811,3,2005-11-29
16992,1670875,3,2004-07-25
6234,1880766,3,2005-01-11
8506,993593,5,2004-09-10
16343,2443574,3,2005-10-12
9458,540101,4,2005-11-16
10022,753596,2,2004-05-14
12399,2474298,3,2005-11-19
8846,2191164,3,2004-06-23
3000,2334859,4,2002-06-04
10955,431510,5,2004-05-01
3290,486048,4,2004-11-22
4509,1084316,3,2004-12-23
10947,543998,3,2005-10-07
8303,2282973,2,2005-10-03
12970,226326,3,2005-08-16
7742,365666,5,2005-06-22
15147,1749100,3,2005-12-13
17497,1329110,5,2003-07-29
9929,2315679,5,2004-09-06
9048,717250,4,2004-12-31
13384,746869,4,2005-09-28
17328,870065,3,2004-04-30
14247,2248080,3,2000-12-01
6908,1686984,2,2005-06-12
7072,385287,1,2003-09-02
6287,1815297,5,2005-06-24
185,101692,3,2004-05-22
10774,2192528,5,2003-09-12
10379,1106982,4,2003-01-08
12316,594630,5,2005-05-24
4315,2629520,4,2005-06-15
7430,2091494,4,2003-09-22
15764,2535393,4,2005-04-27
11303,2576843,4,2005-04-07
406,1853382,4,2005-09-05
4269,1221336,2,2004-06-02
6134,631232,3,2005-02-03
6213,978313,2,2005-03-04
15107,1253210,5,2005-10-05
5401,572937,4,2005-05-27
13488,870874,3,2005-11-23
12084,959838,4,2005-06-03
14660,1232123,2,2005-11-11
11607,1488236,5,2005-07-23
7635,760316,2,2005-01-29
12343,1865301,5,2005-06-09
16016,1603686,3,2005-10-27
5239,472489,4,2005-10-05
14155,2555451,4,2005-08-23
12135,1181943,5,2005-01-20
6350,2606204,4,2005-08-22
16767,2453611,5,2005-06-17
8846,547307,4,2005-01-24
3290,1252798,3,2005-03-24
12672,637502,2,2005-07-19
15702,1796166,5,2004-07-01
9205,861996,1,2005-09-05
14961,2459975,4,2005-08-14
11882,1604138,5,2005-03-25
15393,2628114,3,2005-07-21
12324,581471,5,2004-12-13
6205,1517379,4,2005-10-20
7911,801128,2,2002-06-28
2464,1300687,2,2005-09-21
15858,1310250,3,2005-10-26
13378,2361585,5,2005-07-06
6974,584289,5,2005-04-25
17453,2106311,3,2004-06-23
2095,2072647,3,2005-07-08
14960,1669726,5,2005-06-22
5955,1054516,5,2004-11-15
12074,1586127,4,2002-11-15
7032,1731634,3,2005-12-25
708,1455126,4,2005-09-08
11314,1596469,3,2005-05-24
15105,1054880,4,2005-05-25
937,882818,3,2005-05-01
10809,1401245,3,2005-02-25
10428,2395960,4,2004-08-28
15422,145271,3,2003-12-09
3151,509219,4,2005-06-06
7019,84748,3,2003-06-19
10774,798189,5,2005-01-19
175,1278941,4,2005-05-11
10170,982331,2,2005-11-19
8915,1283826,3,2005-06-05
1616,541870,3,2004-12-24
15351,275079,5,2005-06-29
12090,733112,5,2005-01-11
11323,2535094,5,2004-02-08
17339,20199,5,2005-10-08
10835,385227,4,2002-07-31
1145,443073,3,2004-12-22
16357,631502,5,2005-10-03
13990,864494,5,2005-08-08
14590,1958262,1,2005-07-23
12974,543554,3,2005-09-06
2152,1149598,3,2005-11-23
15980,1330755,3,2005-03-17
7767,1429617,2,2005-07-28
17196,543807,3,2004-10-26
3446,1917934,5,2004-06-22
1406,1902255,3,2005-10-03
15429,677607,1,2005-11-12
5401,2596873,2,2005-11-30
571,1571327,5,2005-10-17
14712,2584740,4,2005-03-24
1532,871970,3,2003-09-19
6720,1418231,4,2003-11-24
5924,2337937,4,2005-03-24
16139,651145,4,2002-09-08
12894,579259,5,2003-01-12
1110,2409981,4,2005-03-18
15070,232047,4,2004-08-17
9863,357661,4,2005-08-11
4227,16786,3,2004-05-17
741,525356,4,2003-11-24
9298,1414512,1,2000-09-02
16377,2594830,5,2005-08-18
6153,794263,5,2005-07-01
1590,1185240,5,2005-05-31
9939,2200553,5,2005-09-14
6366,229966,4,2004-12-20
3962,1398884,5,2005-07-27
14149,817339,4,2004-03-18
14233,1684177,5,2005-06-15
3787,455560,3,2004-11-27
7233,1621109,4,2005-01-29
4656,281314,3,2004-09-17
6122,233058,3,2005-01-24
10212,2237185,4,2003-09-17
1021,1037773,4,2005-09-08
17169,1508313,3,2005-07-18
16640,673254,2,2005-04-25
14979,545072,2,2005-05-18
5862,2462295,4,2002-07-24
